workerID,taskID,response,goldLabel,taskContent
14512675,238842018,0,1,mention_ declara obama desastr en ny nueva jersey suman num2 muerto en eu por paso de sandi url_ url_
13637820,238842018,0,1,mention_ declara obama desastr en ny nueva jersey suman num2 muerto en eu por paso de sandi url_ url_
13637820,238842019,0,0,rt mention_ pray everyon effect sandi god bless url_
4911269,238842019,0,0,rt mention_ pray everyon effect sandi god bless url_
12973811,238842019,0,0,rt mention_ pray everyon effect sandi god bless url_
14893322,238842020,0,0,mention_ viendo tv de nuestro paaa_ que cursi alguno comunicador tratando de manipular la comunidad de ny con sandi
4911269,238842020,0,0,mention_ viendo tv de nuestro paaa_ que cursi alguno comunicador tratando de manipular la comunidad de ny con sandi
13637820,238842020,0,0,mention_ viendo tv de nuestro paaa_ que cursi alguno comunicador tratando de manipular la comunidad de ny con sandi
13063182,238842021,0,1,rt mention_ hurrican sandi wet blow whore
14031300,238842021,1,1,rt mention_ hurrican sandi wet blow whore
13608190,238842021,0,1,rt mention_ hurrican sandi wet blow whore
13063182,238842022,0,0,la sandi va daaaafonc n-i dan maaaem pa num2h mai qu'est-c qui lui prend cett dingu cc mention_
14512675,238842022,0,0,la sandi va daaaafonc n-i dan maaaem pa num2h mai qu'est-c qui lui prend cett dingu cc mention_
4911269,238842022,0,0,la sandi va daaaafonc n-i dan maaaem pa num2h mai qu'est-c qui lui prend cett dingu cc mention_
13063182,238842023,0,0,rt mention_ least num2 flood hous destroy nyc fire url_ via mention_ absolut horribl prayer out famili
4911269,238842023,0,0,rt mention_ least num2 flood hous destroy nyc fire url_ via mention_ absolut horribl prayer out famili
13441146,238842023,0,0,rt mention_ least num2 flood hous destroy nyc fire url_ via mention_ absolut horribl prayer out famili
14425455,238842024,0,0,sandi crap name hurrican not scari
13637820,238842024,0,0,sandi crap name hurrican not scari
11092052,238842024,0,0,sandi crap name hurrican not scari
14031300,238842025,1,1,rt mention_ num million without power east coast help mention_ save live url_ sandi
10491104,238842025,0,1,rt mention_ num million without power east coast help mention_ save live url_ sandi
14545842,238842025,0,1,rt mention_ num million without power east coast help mention_ save live url_ sandi
14425455,238842026,0,0,rt mention_ teaneck polic offic injur sandi respons teaneck polic offic scene transform fire ... url_
14893322,238842026,0,0,rt mention_ teaneck polic offic injur sandi respons teaneck polic offic scene transform fire ... url_
6166312,238842026,0,0,rt mention_ teaneck polic offic injur sandi respons teaneck polic offic scene transform fire ... url_
13063182,238842027,0,0,rt mention_ hoy os estaaaan colando multitud de fotomontaj del huracaaaan sandi dai pena por fin una imagen num3 real de ny ahora url_
14893322,238842027,0,0,rt mention_ hoy os estaaaan colando multitud de fotomontaj del huracaaaan sandi dai pena por fin una imagen num3 real de ny ahora url_
14452255,238842027,0,0,rt mention_ hoy os estaaaan colando multitud de fotomontaj del huracaaaan sandi dai pena por fin una imagen num3 real de ny ahora url_
14425455,238842028,0,0,lo dominicano no andan bebiendo brugal con sandi en eeuu
13637820,238842028,0,0,lo dominicano no andan bebiendo brugal con sandi en eeuu
14343804,238842028,0,0,lo dominicano no andan bebiendo brugal con sandi en eeuu
14512675,238842029,0,0,rt mention_ num2 dollar volunt let us help fellow american american red cross url_
14343804,238842029,0,0,rt mention_ num2 dollar volunt let us help fellow american american red cross url_
13637820,238842029,0,0,rt mention_ num2 dollar volunt let us help fellow american american red cross url_
14425455,238842030,0,0,rt mention_ hurrican sandi worcesterprobz
13637820,238842030,0,0,rt mention_ hurrican sandi worcesterprobz
14545842,238842030,0,0,rt mention_ hurrican sandi worcesterprobz
14512675,238842031,0,0,rt mention_ mta chairman num subway tunnel connect manhattan brooklyn queen num flood nyc sandi
13637820,238842031,0,0,rt mention_ mta chairman num subway tunnel connect manhattan brooklyn queen num flood nyc sandi
14343804,238842031,0,0,rt mention_ mta chairman num subway tunnel connect manhattan brooklyn queen num flood nyc sandi
14512675,238842032,0,0,rt mention_ hurrican sandi caus us close microtropoli time stay safe
13637820,238842032,0,0,rt mention_ hurrican sandi caus us close microtropoli time stay safe
14343804,238842032,0,0,rt mention_ hurrican sandi caus us close microtropoli time stay safe
14031300,238842033,1,1,rt mention_ new jersey resid avoid rise floodwat climb top chri christi url_ sandi
14512675,238842033,0,1,rt mention_ new jersey resid avoid rise floodwat climb top chri christi url_ sandi
14545842,238842033,0,1,rt mention_ new jersey resid avoid rise floodwat climb top chri christi url_ sandi
14343804,238842033,0,1,rt mention_ new jersey resid avoid rise floodwat climb top chri christi url_ sandi
13717277,238842033,0,1,rt mention_ new jersey resid avoid rise floodwat climb top chri christi url_ sandi
4911269,238842034,0,1,rt mention_ focu nyc rememb sandi kill num2 haiti situat could get wors url_
14031300,238842034,1,1,rt mention_ focu nyc rememb sandi kill num2 haiti situat could get wors url_
6166312,238842034,0,1,rt mention_ focu nyc rememb sandi kill num2 haiti situat could get wors url_
14425455,238842035,1,1,rt mention_ nyc polic stretch thin respons hurrican sandi resid seen freeli roam street drink num2 oz soda sandi
14031300,238842035,1,1,rt mention_ nyc polic stretch thin respons hurrican sandi resid seen freeli roam street drink num2 oz soda sandi
13441146,238842035,0,1,rt mention_ nyc polic stretch thin respons hurrican sandi resid seen freeli roam street drink num2 oz soda sandi
11092052,238842036,0,0,rt mention_ nyc destroy citi movi wish sandi set aaaa aa_aaaaaa_aaaaaa aaaaaa aa aaaaaaaa aaaa aa aaaaa aaaa_aaaa aa aa aa aaaaaaa aaaa ae aaaaaa_ aa _aaaa1aa aaaaaaaaaa1aa _aaa aaaaaa _aaaaaaaa1aaaaaa aa _aaaa1aa_aaaeaa url_
14343804,238842036,0,0,rt mention_ nyc destroy citi movi wish sandi set aaaa aa_aaaaaa_aaaaaa aaaaaa aa aaaaaaaa aaaa aa aaaaa aaaa_aaaa aa aa aa aaaaaaa aaaa ae aaaaaa_ aa _aaaa1aa aaaaaaaaaa1aa _aaa aaaaaa _aaaaaaaa1aaaaaa aa _aaaa1aa_aaaeaa url_
13717277,238842036,0,0,rt mention_ nyc destroy citi movi wish sandi set aaaa aa_aaaaaa_aaaaaa aaaaaa aa aaaaaaaa aaaa aa aaaaa aaaa_aaaa aa aa aa aaaaaaa aaaa ae aaaaaa_ aa _aaaa1aa aaaaaaaaaa1aa _aaa aaaaaa _aaaaaaaa1aaaaaa aa _aaaa1aa_aaaeaa url_
13063182,238842037,0,1,rt mention_ hurrican sandi not even scari name tho need terrifi name like hurrican shanaynay sum shit
14031300,238842037,1,1,rt mention_ hurrican sandi not even scari name tho need terrifi name like hurrican shanaynay sum shit
13441146,238842037,0,1,rt mention_ hurrican sandi not even scari name tho need terrifi name like hurrican shanaynay sum shit
14031300,238842038,1,1,rt mention_ hurrican jogger cnn brave tough macho heroic hard ... ... .so ... .unbeliev dumb sandi
14425455,238842038,0,1,rt mention_ hurrican jogger cnn brave tough macho heroic hard ... ... .so ... .unbeliev dumb sandi
14545842,238842038,0,1,rt mention_ hurrican jogger cnn brave tough macho heroic hard ... ... .so ... .unbeliev dumb sandi
14744026,238842038,1,1,rt mention_ hurrican jogger cnn brave tough macho heroic hard ... ... .so ... .unbeliev dumb sandi
14893322,238842039,0,0,rt mention_ mta video releas hurrican sandi south ferry/whitehal st station damag url_ mention_ mention_ mta
14512675,238842039,0,0,rt mention_ mta video releas hurrican sandi south ferry/whitehal st station damag url_ mention_ mention_ mta
14545842,238842039,0,0,rt mention_ mta video releas hurrican sandi south ferry/whitehal st station damag url_ mention_ mention_ mta
14031300,238842040,1,1,rt mention_ aaaaaaaa3_aa___aa__ sandi aaaaaa__aa_____aa __aaae_aa___aa _aaaaaa _aa__ url_ aaaa _aa1______aaaa aaaaaa_ mention_
14512675,238842040,0,1,rt mention_ aaaaaaaa3_aa___aa__ sandi aaaaaa__aa_____aa __aaae_aa___aa _aaaaaa _aa__ url_ aaaa _aa1______aaaa aaaaaa_ mention_
14343804,238842040,0,1,rt mention_ aaaaaaaa3_aa___aa__ sandi aaaaaa__aa_____aa __aaae_aa___aa _aaaaaa _aa__ url_ aaaa _aa1______aaaa aaaaaa_ mention_
14425455,238842041,0,0,rt mention_ basic omg sandi pic get tweet fake url_
14031300,238842041,0,0,rt mention_ basic omg sandi pic get tweet fake url_
14545842,238842041,0,0,rt mention_ basic omg sandi pic get tweet fake url_
14031300,238842042,1,1,die hurrican sandi tweet _aa aaaa lol
13637820,238842042,0,1,die hurrican sandi tweet _aa aaaa lol
14545842,238842042,0,1,die hurrican sandi tweet _aa aaaa lol
14545842,238842043,0,0,hurrican sandi page 's tweet not even funni ...
14893322,238842043,0,0,hurrican sandi page 's tweet not even funni ...
14343804,238842043,0,0,hurrican sandi page 's tweet not even funni ...
14031300,238842044,1,1,rt mention_ nyc crane collaps camera url_ superstorm sandi sandyni
14425455,238842044,0,1,rt mention_ nyc crane collaps camera url_ superstorm sandi sandyni
14512675,238842044,0,1,rt mention_ nyc crane collaps camera url_ superstorm sandi sandyni
14031300,238842045,1,1,never seen washington squar park empti like washingtonsquarepark nyc sandi aftermath url_
10491104,238842045,0,1,never seen washington squar park empti like washingtonsquarepark nyc sandi aftermath url_
14545842,238842045,1,1,never seen washington squar park empti like washingtonsquarepark nyc sandi aftermath url_
13717277,238842045,0,1,never seen washington squar park empti like washingtonsquarepark nyc sandi aftermath url_
14888550,238842046,0,1,rt mention_ sandi terrifi photo sandyaaaa3aa aftermath upload social media victim url_ via mention_
14893322,238842046,0,1,rt mention_ sandi terrifi photo sandyaaaa3aa aftermath upload social media victim url_ via mention_
13024538,238842046,1,1,rt mention_ sandi terrifi photo sandyaaaa3aa aftermath upload social media victim url_ via mention_
14425455,238842047,0,1,nueva york inundado canadaaaa sin luz huracan sandi maaaaaana justin iraaaa canada
14031300,238842047,1,1,nueva york inundado canadaaaa sin luz huracan sandi maaaaaana justin iraaaa canada
13608190,238842047,0,1,nueva york inundado canadaaaa sin luz huracan sandi maaaaaana justin iraaaa canada
14893322,238842048,0,1,unreal num2 8th street manhattan build outer wall come hurrican sandi url_ srsli real wtf
14425455,238842048,0,1,unreal num2 8th street manhattan build outer wall come hurrican sandi url_ srsli real wtf
13608190,238842048,1,1,unreal num2 8th street manhattan build outer wall come hurrican sandi url_ srsli real wtf
14031300,238842049,1,1,happen num2k homeless hurrican sandi find out latest blog post url_ homeless hiv
14512675,238842049,0,1,happen num2k homeless hurrican sandi find out latest blog post url_ homeless hiv
14343804,238842049,0,1,happen num2k homeless hurrican sandi find out latest blog post url_ homeless hiv
14031300,238842050,1,1,yoooo sandi deal babi u would not b actin like u got babi
14343804,238842050,0,1,yoooo sandi deal babi u would not b actin like u got babi
14452255,238842050,0,1,yoooo sandi deal babi u would not b actin like u got babi
10491104,238842050,0,1,yoooo sandi deal babi u would not b actin like u got babi
14545842,238842050,0,1,yoooo sandi deal babi u would not b actin like u got babi
14512675,238842051,0,0,rt mention_ report nets-knick open mention_ postpon due sandi url_ mention_
14893322,238842051,0,0,rt mention_ report nets-knick open mention_ postpon due sandi url_ mention_
11092052,238842051,0,0,rt mention_ report nets-knick open mention_ postpon due sandi url_ mention_
14512675,238842052,0,1,si nyc ne tombait pa en ruin aaaa caus de cet ouragan aa_a m'arrangerait histoir de pouvoir aller en faaaavrier.. sandi
4911269,238842052,0,1,si nyc ne tombait pa en ruin aaaa caus de cet ouragan aa_a m'arrangerait histoir de pouvoir aller en faaaavrier.. sandi
14031300,238842052,1,1,si nyc ne tombait pa en ruin aaaa caus de cet ouragan aa_a m'arrangerait histoir de pouvoir aller en faaaavrier.. sandi
14425455,238842053,0,0,_aa _______aa_aa _aaaaaa _aa ____aaaa3___aa ____ ___aaaaaa_aaaaaa3 _aa1_aa1aaaa sandi nyc url_
13637820,238842053,0,0,_aa _______aa_aa _aaaaaa _aa ____aaaa3___aa ____ ___aaaaaa_aaaaaa3 _aa1_aa1aaaa sandi nyc url_
14343804,238842053,0,0,_aa _______aa_aa _aaaaaa _aa ____aaaa3___aa ____ ___aaaaaa_aaaaaa3 _aa1_aa1aaaa sandi nyc url_
14893322,238842054,1,1,hope nyc nj angl stay safe hurrican sandi realli scare
14512675,238842054,0,1,hope nyc nj angl stay safe hurrican sandi realli scare
13608190,238842054,0,1,hope nyc nj angl stay safe hurrican sandi realli scare
14545842,238842055,0,0,sandi aftermath wors math pull trek wall rode num mile jobnumeznumtraff bad though
14512675,238842055,0,0,sandi aftermath wors math pull trek wall rode num mile jobnumeznumtraff bad though
4911269,238842055,0,0,sandi aftermath wors math pull trek wall rode num mile jobnumeznumtraff bad though
14888550,238842056,0,0,good idea rt mention_ got no longer need suppli sandi prep pleas consid donat shelter food pantri
14512675,238842056,0,0,good idea rt mention_ got no longer need suppli sandi prep pleas consid donat shelter food pantri
13637820,238842056,0,0,good idea rt mention_ got no longer need suppli sandi prep pleas consid donat shelter food pantri
13717277,238842057,0,0,rt mention_ mention_ quero visitar camarim da sandi no show rj num2/num2 url_ sandynorj
13063182,238842057,0,0,rt mention_ mention_ quero visitar camarim da sandi no show rj num2/num2 url_ sandynorj
14893322,238842057,0,0,rt mention_ mention_ quero visitar camarim da sandi no show rj num2/num2 url_ sandynorj
14343804,238842058,0,0,look caribbean death damag sandi look caribbean death damag hurrican sandi ... url_
14512675,238842058,0,0,look caribbean death damag sandi look caribbean death damag hurrican sandi ... url_
13717277,238842058,0,0,look caribbean death damag sandi look caribbean death damag hurrican sandi ... url_
14545842,238842059,0,1,sign normalci return sandi woe persist major airport reopen nyc transit system make progress ... url_
13637820,238842059,0,1,sign normalci return sandi woe persist major airport reopen nyc transit system make progress ... url_
14031300,238842059,1,1,sign normalci return sandi woe persist major airport reopen nyc transit system make progress ... url_
14031300,238842060,1,1,rt mention_ part climat chang stori sandi url_
14512675,238842060,0,1,rt mention_ part climat chang stori sandi url_
13441146,238842060,0,1,rt mention_ part climat chang stori sandi url_
14545842,238842061,0,0,aaaa3aamention_ hurrican sandi num pm et num2 mph wind cat num num3 mb move wnw num2 mph url_
13063182,238842061,0,0,aaaa3aamention_ hurrican sandi num pm et num2 mph wind cat num num3 mb move wnw num2 mph url_
13637820,238842061,0,0,aaaa3aamention_ hurrican sandi num pm et num2 mph wind cat num num3 mb move wnw num2 mph url_
14545842,238842062,0,0,rt mention_ num3 neg remark made name 'superstorm sandi hurrican typhoon name alphabet time line
13637820,238842062,0,0,rt mention_ num3 neg remark made name 'superstorm sandi hurrican typhoon name alphabet time line
4911269,238842062,0,0,rt mention_ num3 neg remark made name 'superstorm sandi hurrican typhoon name alphabet time line
14512675,238842063,0,0,rt mention_ great advic mention_ safeti tip eh hurrican sandi clean url_ healthtalk
14545842,238842063,0,0,rt mention_ great advic mention_ safeti tip eh hurrican sandi clean url_ healthtalk
12973811,238842063,0,0,rt mention_ great advic mention_ safeti tip eh hurrican sandi clean url_ healthtalk
13637820,238842064,0,0,rt mention_ storm updat hurrican sandi num-num hour make landfal new jersey expect hurrican forc wind sandi
14545842,238842064,0,0,rt mention_ storm updat hurrican sandi num-num hour make landfal new jersey expect hurrican forc wind sandi
14343804,238842064,0,0,rt mention_ storm updat hurrican sandi num-num hour make landfal new jersey expect hurrican forc wind sandi
14512675,238842065,0,1,rt mention_ im gon na get fat hous thank sandi
14031300,238842065,1,1,rt mention_ im gon na get fat hous thank sandi
14545842,238842065,0,1,rt mention_ im gon na get fat hous thank sandi
14893322,238842066,0,0,rt mention_ .mention_ mention_ blast hurrican sandi ad fail url_
4911269,238842066,0,0,rt mention_ .mention_ mention_ blast hurrican sandi ad fail url_
12973811,238842066,0,0,rt mention_ .mention_ mention_ blast hurrican sandi ad fail url_
14893322,238842067,0,1,may not abl give blood donat money pleas tri give one url_ sandi
14031300,238842067,1,1,may not abl give blood donat money pleas tri give one url_ sandi
14512675,238842067,0,1,may not abl give blood donat money pleas tri give one url_ sandi
13063182,238842067,0,1,may not abl give blood donat money pleas tri give one url_ sandi
14545842,238842068,0,1,furacaaaao sandi vamo pula vamo pula vamo pula vamo pula
14031300,238842068,1,1,furacaaaao sandi vamo pula vamo pula vamo pula vamo pula
11092052,238842068,0,1,furacaaaao sandi vamo pula vamo pula vamo pula vamo pula
11092052,238842069,0,1,aaaa3aamention_ hurrican sandi would not patrick would stop make fun texasnumaaaa3aa _aa aaaa_aa aaaa_aa aaaa
14031300,238842069,1,1,aaaa3aamention_ hurrican sandi would not patrick would stop make fun texasnumaaaa3aa _aa aaaa_aa aaaa_aa aaaa
13637820,238842069,0,1,aaaa3aamention_ hurrican sandi would not patrick would stop make fun texasnumaaaa3aa _aa aaaa_aa aaaa_aa aaaa
14031300,238842070,1,1,e vedrai che questi la maratona la fanno lo stesso troppo orgogliosi perchaaaa una sandi qualsiasi li fermi ... nyc marathon
4911269,238842070,0,1,e vedrai che questi la maratona la fanno lo stesso troppo orgogliosi perchaaaa una sandi qualsiasi li fermi ... nyc marathon
14545842,238842070,0,1,e vedrai che questi la maratona la fanno lo stesso troppo orgogliosi perchaaaa una sandi qualsiasi li fermi ... nyc marathon
14893322,238842071,0,0,barack obama sandi fallout want cut red tape
14512675,238842071,0,0,barack obama sandi fallout want cut red tape
14343804,238842071,0,0,barack obama sandi fallout want cut red tape
14343804,238842072,0,1,live nyc monitor sandi 's destruct plu cold out record cool mention_
14031300,238842072,1,1,live nyc monitor sandi 's destruct plu cold out record cool mention_
14545842,238842072,0,1,live nyc monitor sandi 's destruct plu cold out record cool mention_
14744026,238842072,1,1,live nyc monitor sandi 's destruct plu cold out record cool mention_
14893322,238842072,1,1,live nyc monitor sandi 's destruct plu cold out record cool mention_
14893322,238842073,0,0,rt mention_ thought prayer go out everyon effect hurrican sandi pleas safe help difficult time
12973811,238842073,0,0,rt mention_ thought prayer go out everyon effect hurrican sandi pleas safe help difficult time
14545842,238842073,0,0,rt mention_ thought prayer go out everyon effect hurrican sandi pleas safe help difficult time
14343804,238842073,0,0,rt mention_ thought prayer go out everyon effect hurrican sandi pleas safe help difficult time
14031300,238842074,1,1,rt mention_ 'set watch num pnumm sandi unleash furiou wave new york citi url_
10491104,238842074,0,1,rt mention_ 'set watch num pnumm sandi unleash furiou wave new york citi url_
14425455,238842074,0,1,rt mention_ 'set watch num pnumm sandi unleash furiou wave new york citi url_
14893322,238842075,0,0,rt mention_ presid obama head new jersey wednesday survey damag left wake sandi url_
4911269,238842075,0,0,rt mention_ presid obama head new jersey wednesday survey damag left wake sandi url_
13717277,238842075,0,0,rt mention_ presid obama head new jersey wednesday survey damag left wake sandi url_
14545842,238842075,0,0,rt mention_ presid obama head new jersey wednesday survey damag left wake sandi url_
14744026,238842075,0,0,rt mention_ presid obama head new jersey wednesday survey damag left wake sandi url_
14031300,238842076,1,1,rt mention_ bring sandi _aa aa_ aaaa3aamention_ come mention_ littl oompa loompanumaaaa3aa
10491104,238842076,0,1,rt mention_ bring sandi _aa aa_ aaaa3aamention_ come mention_ littl oompa loompanumaaaa3aa
13637820,238842076,0,1,rt mention_ bring sandi _aa aa_ aaaa3aamention_ come mention_ littl oompa loompanumaaaa3aa
14425455,238842077,0,1,mention_ not pic sandi top num2 photo 's circul sandi one
14031300,238842077,1,1,mention_ not pic sandi top num2 photo 's circul sandi one
14545842,238842077,0,1,mention_ not pic sandi top num2 photo 's circul sandi one
14893322,238842078,0,0,hurrican sandy. completesarcasm
14512675,238842078,0,0,hurrican sandy. completesarcasm
13637820,238842078,0,0,hurrican sandy. completesarcasm
13637820,238842079,0,0,rt mention_ mention_ help littl post ny subway flood url_
13441146,238842079,0,0,rt mention_ mention_ help littl post ny subway flood url_
14343804,238842079,0,0,rt mention_ mention_ help littl post ny subway flood url_
14031300,238842080,1,1,rt mention_ hurrican sandi total make mess fabul hair essenceofsuperredund
14425455,238842080,0,1,rt mention_ hurrican sandi total make mess fabul hair essenceofsuperredund
14545842,238842080,0,1,rt mention_ hurrican sandi total make mess fabul hair essenceofsuperredund
14545842,238842080,0,1,rt mention_ hurrican sandi total make mess fabul hair essenceofsuperredund
14893322,238842081,0,0,rt mention_ prayer offer affect hurrican sandi stay safe
14512675,238842081,0,0,rt mention_ prayer offer affect hurrican sandi stay safe
13608190,238842081,0,0,rt mention_ prayer offer affect hurrican sandi stay safe
14031300,238842082,1,1,hurrican sandi new york expect record power outag util compani brace worst url_
13441146,238842082,0,1,hurrican sandi new york expect record power outag util compani brace worst url_
14545842,238842082,0,1,hurrican sandi new york expect record power outag util compani brace worst url_
14343804,238842082,0,1,hurrican sandi new york expect record power outag util compani brace worst url_
13717277,238842082,0,1,hurrican sandi new york expect record power outag util compani brace worst url_
14512675,238842083,0,0,hey sandi wait
13637820,238842083,0,0,hey sandi wait
4911269,238842083,0,0,hey sandi wait
14512675,238842084,0,1,rt mention_ citi island 's lobster hous post storm sandi sandycuj bronx nyc url_
14031300,238842084,1,1,rt mention_ citi island 's lobster hous post storm sandi sandycuj bronx nyc url_
14545842,238842084,1,1,rt mention_ citi island 's lobster hous post storm sandi sandycuj bronx nyc url_
13063182,238842085,0,0,rt mention_ bloomberg inform sandi yet not bring water nyc increment larger num2 ounc
14893322,238842085,0,0,rt mention_ bloomberg inform sandi yet not bring water nyc increment larger num2 ounc
4911269,238842085,0,0,rt mention_ bloomberg inform sandi yet not bring water nyc increment larger num2 ounc
14031300,238842086,1,1,rt mention_ impactant huracaaaan sandi arrastra num tiburon hasta el metro de new jersey url_
4911269,238842086,0,1,rt mention_ impactant huracaaaan sandi arrastra num tiburon hasta el metro de new jersey url_
14545842,238842086,0,1,rt mention_ impactant huracaaaan sandi arrastra num tiburon hasta el metro de new jersey url_
14512675,238842087,0,0,sandi chick make cant go comput im gon na get mad grandma coolest
14545842,238842087,0,0,sandi chick make cant go comput im gon na get mad grandma coolest
13637820,238842087,0,0,sandi chick make cant go comput im gon na get mad grandma coolest
14031300,238842088,1,1,ten million scrambl unpreced freak storm url_
14512675,238842088,0,1,ten million scrambl unpreced freak storm url_
10491104,238842088,0,1,ten million scrambl unpreced freak storm url_
14343804,238842088,0,1,ten million scrambl unpreced freak storm url_
13441146,238842089,0,1,cierto sandi pasaa_ por haitaa_ cuba el mundo ni pendient
14031300,238842089,1,1,cierto sandi pasaa_ por haitaa_ cuba el mundo ni pendient
14545842,238842089,0,1,cierto sandi pasaa_ por haitaa_ cuba el mundo ni pendient
14512675,238842090,0,1,sandi rt mention_ breezi point fire video num2 home ablaz queens/nyc url_
13637820,238842090,1,1,sandi rt mention_ breezi point fire video num2 home ablaz queens/nyc url_
13024538,238842090,0,1,sandi rt mention_ breezi point fire video num2 home ablaz queens/nyc url_
13637820,238842091,0,0,rt mention_ increibl foto real del huracaaaan sandi esta tard en new york time squar por primera vez vacaa_o en daaaacada url_
13608190,238842091,0,0,rt mention_ increibl foto real del huracaaaan sandi esta tard en new york time squar por primera vez vacaa_o en daaaacada url_
14343804,238842091,0,0,rt mention_ increibl foto real del huracaaaan sandi esta tard en new york time squar por primera vez vacaa_o en daaaacada url_
14893322,238842091,0,0,rt mention_ increibl foto real del huracaaaan sandi esta tard en new york time squar por primera vez vacaa_o en daaaacada url_
4911269,238842092,0,0,announc url_ offic close tomorrow tuesday due sandi naughti hurrican pupstyl
11092052,238842092,0,0,announc url_ offic close tomorrow tuesday due sandi naughti hurrican pupstyl
13717277,238842092,0,0,announc url_ offic close tomorrow tuesday due sandi naughti hurrican pupstyl
14545842,238842093,0,0,rt mention_ thought go out affect hurrican sandi help url_
14893322,238842093,0,0,rt mention_ thought go out affect hurrican sandi help url_
11092052,238842093,0,0,rt mention_ thought go out affect hurrican sandi help url_
14425455,238842094,1,1,rt mention_ mayor bloomberg sever part storm begin sandi
14893322,238842094,0,1,rt mention_ mayor bloomberg sever part storm begin sandi
13608190,238842094,0,1,rt mention_ mayor bloomberg sever part storm begin sandi
13063182,238842095,0,0,rt mention_ mention_ mention_ not seem like need stuff mainli peopl money list help url_
13637820,238842095,0,0,rt mention_ mention_ mention_ not seem like need stuff mainli peopl money list help url_
13441146,238842095,0,0,rt mention_ mention_ mention_ not seem like need stuff mainli peopl money list help url_
14512675,238842096,0,0,rt mention_ aa _aa aeaaaaaaa aaaa aa _aaaa1aa _aaaa1aa _aaaaa aa aaaa1aaaaaaaa1 aa _aaaa1aa _aa aaaa aaaaaaaa _aa aa aaaaaa_ aaaa aa_aaaaaa_aaaaaa aaaaaa aaaaaaaa aa_aaaaaa aaaa_aa aaaa _aa_ aaaaaa aaaa aaaaaaaaaaaaaa1aa_aaaa aaaaaaaaaaaaaa_aaaa aa aaaaaa _aa aeaaaa1aa _aaaa aa aeaa_aaaa aa _aa_aa aeaa_ aa aaaa aaaaaa aa aaaaa _aa _aaaaaaa sandi
13637820,238842096,0,0,rt mention_ aa _aa aeaaaaaaa aaaa aa _aaaa1aa _aaaa1aa _aaaaa aa aaaa1aaaaaaaa1 aa _aaaa1aa _aa aaaa aaaaaaaa _aa aa aaaaaa_ aaaa aa_aaaaaa_aaaaaa aaaaaa aaaaaaaa aa_aaaaaa aaaa_aa aaaa _aa_ aaaaaa aaaa aaaaaaaaaaaaaa1aa_aaaa aaaaaaaaaaaaaa_aaaa aa aaaaaa _aa aeaaaa1aa _aaaa aa aeaa_aaaa aa _aa_aa aeaa_ aa aaaa aaaaaa aa aaaaa _aa _aaaaaaa sandi
14343804,238842096,0,0,rt mention_ aa _aa aeaaaaaaa aaaa aa _aaaa1aa _aaaa1aa _aaaaa aa aaaa1aaaaaaaa1 aa _aaaa1aa _aa aaaa aaaaaaaa _aa aa aaaaaa_ aaaa aa_aaaaaa_aaaaaa aaaaaa aaaaaaaa aa_aaaaaa aaaa_aa aaaa _aa_ aaaaaa aaaa aaaaaaaaaaaaaa1aa_aaaa aaaaaaaaaaaaaa_aaaa aa aaaaaa _aa aeaaaa1aa _aaaa aa aeaa_aaaa aa _aa_aa aeaa_ aa aaaa aaaaaa aa aaaaa _aa _aaaaaaa sandi
14888550,238842097,0,1,rodner no sabe cuan dificil es para una madr saber que su hijo esta en un potenci peligrocomo lo es sandi mention_
14031300,238842097,1,1,rodner no sabe cuan dificil es para una madr saber que su hijo esta en un potenci peligrocomo lo es sandi mention_
11092052,238842097,0,1,rodner no sabe cuan dificil es para una madr saber que su hijo esta en un potenci peligrocomo lo es sandi mention_
13637820,238842098,0,0,rt mention_ biggest blowhard nyc sandi not donald trump
14545842,238842098,0,0,rt mention_ biggest blowhard nyc sandi not donald trump
14343804,238842098,0,0,rt mention_ biggest blowhard nyc sandi not donald trump
13637820,238842099,0,0,rt mention_ rip num2 peopl die b/c hurrican sandi _aa aa_
14343804,238842099,0,0,rt mention_ rip num2 peopl die b/c hurrican sandi _aa aa_
14545842,238842099,0,0,rt mention_ rip num2 peopl die b/c hurrican sandi _aa aa_
14893322,238842099,0,0,rt mention_ rip num2 peopl die b/c hurrican sandi _aa aa_
14545842,238842100,0,0,rt mention_ spirit strongli interced us loud-shout groan roman num num2 interced victim hurrican sandi
13637820,238842100,0,0,rt mention_ spirit strongli interced us loud-shout groan roman num num2 interced victim hurrican sandi
10491104,238842100,0,0,rt mention_ spirit strongli interced us loud-shout groan roman num num2 interced victim hurrican sandi
14343804,238842100,0,0,rt mention_ spirit strongli interced us loud-shout groan roman num num2 interced victim hurrican sandi
14031300,238842101,1,1,rt mention_ rainbow today 's nyc sky offer glimps hope hurrican sandi url_ via mention_
14893322,238842101,0,1,rt mention_ rainbow today 's nyc sky offer glimps hope hurrican sandi url_ via mention_
14545842,238842101,0,1,rt mention_ rainbow today 's nyc sky offer glimps hope hurrican sandi url_ via mention_
14343804,238842101,0,1,rt mention_ rainbow today 's nyc sky offer glimps hope hurrican sandi url_ via mention_
13717277,238842101,0,1,rt mention_ rainbow today 's nyc sky offer glimps hope hurrican sandi url_ via mention_
14512675,238842102,0,0,sandi aftermath updat ports/waterway reopen storm leav destruct wake maritim news url_
