workerID,taskID,response,goldLabel,taskContent
661f1581541cba5a0803320c64f2801f,24662811,1,1,object investig effect num num week exergam comput mous embed within arm skate upper limb function survivor chronic stroke design intervent studi num-week postintervent follow-up set home particip survivor n=num2 chronic inum2inum2inum3 mo stroke hemiparesi upper limb stabl baselin fugl-mey assess score receiv intervent one particip withdrew num particip not reassess num-week follow-up no particip withdrew result advers effect intervent four num week exergam use arm skate particip receiv either num n=num num2 n=num hour game play main outcom measur upper limb compon fugl-mey assess result averag increas fugl-mey upper limb assess score begin end intervent num point end num-week period intervent increas num point conclus num- num-week intervent use arm skate significantli improv arm function survivor chronic stroke averag num fugl-mey upper limb assess point research show larger-scal random trial devic warrant highlight potenti valu use virtual realiti technolog eg comput game rehabilit set copyright inum2inum2 num4 american congress rehabilit medicin publish elsevi inc. right reserv
cb9e531a4be6ec13714e22a001f0ae56,24662811,1,1,object investig effect num num week exergam comput mous embed within arm skate upper limb function survivor chronic stroke design intervent studi num-week postintervent follow-up set home particip survivor n=num2 chronic inum2inum2inum3 mo stroke hemiparesi upper limb stabl baselin fugl-mey assess score receiv intervent one particip withdrew num particip not reassess num-week follow-up no particip withdrew result advers effect intervent four num week exergam use arm skate particip receiv either num n=num num2 n=num hour game play main outcom measur upper limb compon fugl-mey assess result averag increas fugl-mey upper limb assess score begin end intervent num point end num-week period intervent increas num point conclus num- num-week intervent use arm skate significantli improv arm function survivor chronic stroke averag num fugl-mey upper limb assess point research show larger-scal random trial devic warrant highlight potenti valu use virtual realiti technolog eg comput game rehabilit set copyright inum2inum2 num4 american congress rehabilit medicin publish elsevi inc. right reserv
cb9e531a4be6ec13714e22a001f0ae56,30866834,0,1,background older adult often suffer age- behavior-rel brain chang affect neuron function therefor cognit motor function improv function might decreas fall improv mobil previou studi indic video game-bas physic exercis so-cal exergam omega-num fatti acid fa improv motor cognit function brain adapt aim studi assess effect exergam train combin fish oil supplement neuron system level brain behavior measur older adult hypothes combin would differ affect factor compar sole administr exergam method fifty-eight particip randomli assign one two group na=anum2 group parallel double-blind random control trial last num2aweek experiment group receiv daili fish oil wherea control group receiv daili oliv oil num2aweek group start exergam train measur perform pre post intervent primari outcom recruit curv use transcrani magnet stimul response-lock potenti use electroencephalographi secondari outcom includ execut function gait paramet blood sampl taken control fa result forty-thre individu mean age num2num4aaa4num6ayear complet studi nexperimentala=anum2 ncontrola=anum2 result show no signific time group interact effect paramet blood sampl demonstr signific time group interact effect post-hoc test show signific increas omega-num fa pa anumnum3 signific decreas omega-num fa pa anumnum3 experiment group conclus combin exergam train fish oil not lead addit benefici effect trigger possibl effect futur studi care consid studi design aspect enumg studi durat individu nutrit supplement dose omega-num fa supplement composit placebo furthermor studi consid neuroimag method might sensit assess earli brain adapt thu futur studi awar sever aspect run combinatori studi includ omega-num fa accord expect effect trial registr swiss nation clinic trial snctpnum5 isrctnnum5 regist num2 novemb num4
cb9e531a4be6ec13714e22a001f0ae56,1046,1,1,past year virtual realiti vr technolog extens develop peopl use differ field one fast develop field vr exergam combin physic exercis game goal engag peopl physic activ vr exergam look feel good user therefor user interfac ui vr import built way enhanc user experi paper ergomet use togeth vr row environ vr exergam studi aim explor possibl ui vr accordingli differ metric commonli use quantifi row action enumg speed distanc visual visual creat differ posit closer away player differ level complex less metric shown number gamifi design particip n num2 experi studi row four time differ condit depend metric game shown num cockpit front row enumg gamifi visual metric num coach boat follow player gamifi visual metric screen num cockpit front row enumg digit visual metric num coach boat follow player digit visual metric screen result show level ui complex signific influenc readabl posit ui element significantli influenc user percept support system furthermor particip prefer opposit level complex depend posit metric shown
895f42f2e77f75cfb77f50249cf69c3f,21799138,1,1,background due mani problem associ reduc balanc mobil provid effect engag rehabilit regimen essenti progress recoveri impair help prevent degrad motor skill object purpos studi examin feasibl benefit physic therapi base task-ori approach deliv via engag interact video game paradigm intervent focus perform target dynam task includ reactiv balanc control environment interact design studi random control trial set studi conduct geriatr day hospit particip thirti community-dwel ambulatori older adult attend day hospit treatment balanc mobil limit particip studi intervent particip randomli assign either control group experiment group control group receiv typic rehabilit program consist strengthen balanc exercis provid day hospit experiment group receiv program dynam balanc exercis coupl video game play use center-of-pressur posit signal comput mous task perform stand fix floor surfac progress compliant spong pad group receiv num2 session schedul num per week session last num2 minut measur data follow measur obtain treatment berg balanc scale time go test activities-specif balanc confid scale modifi clinic test sensori interact balanc spatiotempor gait variabl assess instrument carpet system test result find demonstr signific improv posttreat balanc perform score group chang score significantli greater experiment group compar control group no signific treatment effect observ either group time go test spatiotempor gait variabl limit sampl size small group differ baselin perform measur conclus dynam balanc exercis fix compliant spong surfac feasibl coupl interact game-bas exercis coupl turn result greater improv dynam stand balanc control compar typic exercis program howev no transfer effect gait function
895f42f2e77f75cfb77f50249cf69c3f,26911438,0,1,background virtual realiti vr -base rehabilit report benefici effect upper extrem function stroke survivor howev limit inform effect distal upper extrem function health-rel qualiti life hrqol purpos present studi examin effect vr-base rehabilit combin standard occup therapi distal upper extrem function hrqol compar find amount-match convent rehabilit stroke survivor method present studi single-blind random control trial studi includ num2 stroke survivor random smart glove sg group convent intervent con group group intervent target distal upper extrem standard occup therapi administ primari outcom chang fugl-mey assess fm score secondari outcom chang jebsen-taylor hand function test jtt purdu pegboard test stroke impact scale si version num score outcom assess intervent middl intervent immedi intervent 1inum2inum2month intervent result improv fm fm-total fm-prox fm-dist jtt jtt-total jtt-gross si composit overal si sis-soci particip sis-mobl score significantli greater sg group con group conclus vr-base rehabilit combin standard occup therapi might effect amount-match convent rehabilit improv distal upper extrem function hrqol trial registr studi regist titl effect novel game rehabilit system upper extrem function patient stroke locat url_ studi identifi nctnum5
895f42f2e77f75cfb77f50249cf69c3f,1011,1,1,object feasibl studi run immers embodi exergam alien health game design teach 4th-num2th-grad student nutrit sever unum depart agricultur myplat guidelin studi assess accept limit efficaci student learn amount nutrient optim common food item practic make rapid food choic engag short cardiovascular activ subject method nineteen 4th grader play mix realiti game includ digit compon project graphic floor tangibl physic compon hand-held motion-track wand player made food choic experienc immedi feedback item affect alien avatar 's alertness/health state one member play dyad run short distanc make game work final level includ digit project myplat icon food item fill appropri quadrant dynam result student remain engag game approxim num hour play signific learn gain seen pretest posttest assess nutrit knowledg pair tnum2=numnum2 p numnum3 addit signific learn gain also seen knowledg regard myplat pair tnum2=numnum2 p numnum3 conclus result suggest preliminari feasibl via demonstr accept improv within-group content knowledg futur research explor improv measur knowledg gain altern mechan support game mechan increas scalabl system inume. via kinect microsoft redmond wa sensor formal evalu system via random control trial
e8fce890fc91f095a27ffaaa703be583,1011,0,1,object feasibl studi run immers embodi exergam alien health game design teach 4th-num2th-grad student nutrit sever unum depart agricultur myplat guidelin studi assess accept limit efficaci student learn amount nutrient optim common food item practic make rapid food choic engag short cardiovascular activ subject method nineteen 4th grader play mix realiti game includ digit compon project graphic floor tangibl physic compon hand-held motion-track wand player made food choic experienc immedi feedback item affect alien avatar 's alertness/health state one member play dyad run short distanc make game work final level includ digit project myplat icon food item fill appropri quadrant dynam result student remain engag game approxim num hour play signific learn gain seen pretest posttest assess nutrit knowledg pair tnum2=numnum2 p numnum3 addit signific learn gain also seen knowledg regard myplat pair tnum2=numnum2 p numnum3 conclus result suggest preliminari feasibl via demonstr accept improv within-group content knowledg futur research explor improv measur knowledg gain altern mechan support game mechan increas scalabl system inume. via kinect microsoft redmond wa sensor formal evalu system via random control trial
e8fce890fc91f095a27ffaaa703be583,17584501,0,0,background mainten upright equilibrium essenti sensorimotor integr task central nervou system cn gener appropri complex motor respons base select rapid integr sensori inform multipl sourc sinc sensori system coordin framework specif time delay reliabl sensori conflict may aris repres situat cn recalibr weight attribut particular sensori input resolut sensori conflict may repres particular challeng older adult given age-rel declin integr mani postur regul system includ musculoskelet sensori system well neural process conduct inform effect age adapt repeat exposur capabl cn select pertin sensori inform resolv sensori conflict thu investig virtual realiti vr present studi method healthi young older adult maintain quiet stanc immers virtual environ num hour transient visual and/or surfac perturb randomli present visual perturb induc sudden pitch roll plane tilt view helmet-mount display combin without surfac perturb present direct either ident opposit visual perturb result result show profound influenc age postur adjust measur electromyograph emg respons displac center pressur cop bodi 's center mass com recoveri upright stanc especi presenc sensori conflict older adult reli vision compar young adult age affect interact somatosensori visual system control equilibrium stand abil cn resolv sensori conflict howev even one-hour immers exposur sensori conflict possibl cn recalibr adapt chang improv balanc capabl older adult conclus prevent rehabilit program target postur control older adult take account possibl impair sensori organ sensorimotor integr includ train condit sensori conflict
e8fce890fc91f095a27ffaaa703be583,26911438,1,1,background virtual realiti vr -base rehabilit report benefici effect upper extrem function stroke survivor howev limit inform effect distal upper extrem function health-rel qualiti life hrqol purpos present studi examin effect vr-base rehabilit combin standard occup therapi distal upper extrem function hrqol compar find amount-match convent rehabilit stroke survivor method present studi single-blind random control trial studi includ num2 stroke survivor random smart glove sg group convent intervent con group group intervent target distal upper extrem standard occup therapi administ primari outcom chang fugl-mey assess fm score secondari outcom chang jebsen-taylor hand function test jtt purdu pegboard test stroke impact scale si version num score outcom assess intervent middl intervent immedi intervent 1inum2inum2month intervent result improv fm fm-total fm-prox fm-dist jtt jtt-total jtt-gross si composit overal si sis-soci particip sis-mobl score significantli greater sg group con group conclus vr-base rehabilit combin standard occup therapi might effect amount-match convent rehabilit improv distal upper extrem function hrqol trial registr studi regist titl effect novel game rehabilit system upper extrem function patient stroke locat url_ studi identifi nctnum5
895f42f2e77f75cfb77f50249cf69c3f,1056,1,1,object investig long-term effect ad virtual realityabas home exercis vestibular rehabilit peopl unilater vestibular hypofunct design follow-up otoneurolog examin two random group follow previou one-month trial set tertiari rehabilit center subject total num2 patient unilater vestibular hypofunct one group n num2 undergo convent vestibular rehabilit one n num2 implement addit head-mount game home exercis num2 minut per day one month intervent one year complet rehabilit patient underw test static posturographi video head impuls test self-report questionnair perform measur main measur vestibulo-ocular reflex gain posturograph paramet length surfac fast fourier transform power spectra self-report gait perform measur score result vestibulo-ocular reflex gain significantli better respect pretreat group mixed-method group show significantli higher gain score mean standard deviat sd num2 month numnum2 numnum2 versu numnum2 numnum2 vestibular rehabilitationaonli group p numnum3 accordingli classic posturographi score surfac eye open length eye close low-frequ power spectra significantli differ group virtual realiti group show improv p numnum3 self-report measur significantli better group compar pretreat signific improv mixed-method group compar convent rehabilit alon dizzi handicap inventori mean total score num2numnum2 num versu num2numnum2 numnum2 p-valu numnum3 conclus result suggest head-mount game home exercis viabl effect addit measur improv long-term vestibular rehabilit outcom author num4
895f42f2e77f75cfb77f50249cf69c3f,24597650,0,1,background virtual realiti vr not commonli use clinic rehabilit commerci vr game system may mix effect patient stroke therefor develop rehabmasterinum2inum2inum2 task-specif interact game-bas vr system post-strok rehabilit upper extrem assess usabl clinic efficaci method participatori design usabl test carri out develop rehabmast repres user group two clinic trial perform first observ studi seven patient chronic stroke receiv num2 minut rehabmast intervent per day two week second randomis control trial num2 patient acut subacut stroke receiv num2 session convent occup therapi ot-onli group convent occup therapi plu num2 minut rehabmast intervent rehabmast ot group fugl-mey assess score fma modifi barthel index mbi advers effect drop-out rate record result requir vr system stroke rehabilit establish incorpor rehabmast report advantag usabl test improv attent immers flow experi individualis intervent first clinic trial show rehabmast intervent improv fma p .num2 mbi p .num2 across evalu time second trial reveal addit rehabmast intervent tend enhanc improv fma p .num2 not affect improv mbi one patient chronic stroke left trial no advers effect report conclus rehabmast feasibl safe vr system enhanc upper extrem function patient stroke
895f42f2e77f75cfb77f50249cf69c3f,22920811,1,1,object quasi-experiment exploratori studi investig neuropsycholog effect exercis among older adult diabet mellitu dm compar adult without diabet non-dm examin feasibl use stationari bike exergam form exercis older adult without diabet secondari analysi use small dataset larger random clinic trial rct call cybercycl studi compar cognit physiolog effect tradit stationari cycl versu cybercycl method rct secondari analysi older adult live eight independ live retir facil state new york enrol studi assign exercis five time per week num2 min per session two time per week consid accept retent studi use stationari bicycl cours num month randomli assign use either standard stationari bicycl cybercycl video screen display virtual terrain virtual tour race game virtual competitor secondari analysi particip rct type num dm n num2 compar age-match non-dm exercis n num2 relationship exercis execut function inume. color trial num digit span backward stroop c test examin dm non-dm patient result older adult without diabet abl use cybercycl success complet studi feasibl form exercis popul support howev contrast larger rct small subset not demonstr statist signific differ execut function particip use cybercycl use stationari bike no game virtual content video screen therefor studi combin two group call exercis compar cognit outcom dm versu non-dm patient predict exercis dm exhibit signific gain execut function measur color trail num test control age educ non-dm exercis not significantli gain measur group time interact f num num2 numnum2 p .num3 conclus preliminari result support grow literatur find exercis may improv cognit among older adult dm addit research need clarifi certain aspect execut function might differenti affect current find may encourag physician prescrib exercis diabet manag may help motiv dm patient complianc engag physic activ num4 diabet technolog societi
a7b7c493eb90a339c4afd23c0a23fb06,28946996,1,1,background object recent research game post-strok rehabilit increas focus upper limb lower limb balanc situat show good experi result mind paper present motion rehab ave 3d seriou game post-strok rehabilit patient mild stroke aim offer new technolog order assist tradit therapi motiv patient execut his/her rehabilit program health profession supervis method game develop uniti game engin support kinect motion sens input devic display devic like smart tv 3d oculu rift contempl six activ consid exercis tridimension space flexion abduct shoulder adduct horizont shoulder adduct abduct elbow extens wrist extens knee flexion hip flexion abduct motion rehab ave 3d also report hit error physiotherapist evalu patient 's progress result pilot studi num2 healthi particip num2-num2 year old test one game level experienc 3d user interfac third-person initi goal map basic comfort setup equip order adopt later particip num3 classifi interact process interest amaz age present good accept conclus evalu show game could use use tool motiv patient rehabilit session next step evalu effect stroke patient order verifi interfac game exercis contribut motor rehabilit treatment progress copyright num4 elsevi bnumv right reserv
a7b7c493eb90a339c4afd23c0a23fb06,26911438,0,1,background virtual realiti vr -base rehabilit report benefici effect upper extrem function stroke survivor howev limit inform effect distal upper extrem function health-rel qualiti life hrqol purpos present studi examin effect vr-base rehabilit combin standard occup therapi distal upper extrem function hrqol compar find amount-match convent rehabilit stroke survivor method present studi single-blind random control trial studi includ num2 stroke survivor random smart glove sg group convent intervent con group group intervent target distal upper extrem standard occup therapi administ primari outcom chang fugl-mey assess fm score secondari outcom chang jebsen-taylor hand function test jtt purdu pegboard test stroke impact scale si version num score outcom assess intervent middl intervent immedi intervent 1inum2inum2month intervent result improv fm fm-total fm-prox fm-dist jtt jtt-total jtt-gross si composit overal si sis-soci particip sis-mobl score significantli greater sg group con group conclus vr-base rehabilit combin standard occup therapi might effect amount-match convent rehabilit improv distal upper extrem function hrqol trial registr studi regist titl effect novel game rehabilit system upper extrem function patient stroke locat url_ studi identifi nctnum5
a7b7c493eb90a339c4afd23c0a23fb06,1011,1,1,object feasibl studi run immers embodi exergam alien health game design teach 4th-num2th-grad student nutrit sever unum depart agricultur myplat guidelin studi assess accept limit efficaci student learn amount nutrient optim common food item practic make rapid food choic engag short cardiovascular activ subject method nineteen 4th grader play mix realiti game includ digit compon project graphic floor tangibl physic compon hand-held motion-track wand player made food choic experienc immedi feedback item affect alien avatar 's alertness/health state one member play dyad run short distanc make game work final level includ digit project myplat icon food item fill appropri quadrant dynam result student remain engag game approxim num hour play signific learn gain seen pretest posttest assess nutrit knowledg pair tnum2=numnum2 p numnum3 addit signific learn gain also seen knowledg regard myplat pair tnum2=numnum2 p numnum3 conclus result suggest preliminari feasibl via demonstr accept improv within-group content knowledg futur research explor improv measur knowledg gain altern mechan support game mechan increas scalabl system inume. via kinect microsoft redmond wa sensor formal evalu system via random control trial
a7b7c493eb90a339c4afd23c0a23fb06,1056,1,1,object investig long-term effect ad virtual realityabas home exercis vestibular rehabilit peopl unilater vestibular hypofunct design follow-up otoneurolog examin two random group follow previou one-month trial set tertiari rehabilit center subject total num2 patient unilater vestibular hypofunct one group n num2 undergo convent vestibular rehabilit one n num2 implement addit head-mount game home exercis num2 minut per day one month intervent one year complet rehabilit patient underw test static posturographi video head impuls test self-report questionnair perform measur main measur vestibulo-ocular reflex gain posturograph paramet length surfac fast fourier transform power spectra self-report gait perform measur score result vestibulo-ocular reflex gain significantli better respect pretreat group mixed-method group show significantli higher gain score mean standard deviat sd num2 month numnum2 numnum2 versu numnum2 numnum2 vestibular rehabilitationaonli group p numnum3 accordingli classic posturographi score surfac eye open length eye close low-frequ power spectra significantli differ group virtual realiti group show improv p numnum3 self-report measur significantli better group compar pretreat signific improv mixed-method group compar convent rehabilit alon dizzi handicap inventori mean total score num2numnum2 num versu num2numnum2 numnum2 p-valu numnum3 conclus result suggest head-mount game home exercis viabl effect addit measur improv long-term vestibular rehabilit outcom author num4
a7b7c493eb90a339c4afd23c0a23fb06,30415751,1,1,background recent interact video game ivg use health-car intervent provid exercis cognit stimul sever studi shown ivg improv postur control gait cognit function independ elderli peopl patient neurolog diseas howev lack evid effect ivg frail pre-frail elderli peopl aim studi evalu feasibl safeti accept play nintendo wii fit plusa nwfp interact video game function outcom postur control gait cognit mood fear fall frail pre-frail older adult method studi random control parallel-group feasibl trial particip frail pre-frail older adult randomli assign experiment group eg na=anum2 control group cg na=anum2 particip eg perform num2 train session last num2amin twice week train session particip play five num2 select game two attempt game particip cg receiv gener advic regard import physic activ particip assess three occas blind physic therapist intervent num2 day end intervent follow-up assess feasibl score particip game accept game satisfact questionnair safeti advers event train session function outcom num postur control mini-bestest num gait function gait assess num cognit montreal cognit assess num mood gds-num2 num fear fall fes-i result particip eg improv score num2 game report understood enjoy task game present advers event practic signific improv mini-bestest function gait assess eg compar cg pa a0numnum2 conclus use nwfp feasibl accept safe frail older adult improv postur control gait no effect cognit mood fear fall trial regist brazilian registri clinic trial rbr-num3rst num2 june num4 copyright num4 elsevi bnumv right reserv
a7b7c493eb90a339c4afd23c0a23fb06,22920811,1,1,object quasi-experiment exploratori studi investig neuropsycholog effect exercis among older adult diabet mellitu dm compar adult without diabet non-dm examin feasibl use stationari bike exergam form exercis older adult without diabet secondari analysi use small dataset larger random clinic trial rct call cybercycl studi compar cognit physiolog effect tradit stationari cycl versu cybercycl method rct secondari analysi older adult live eight independ live retir facil state new york enrol studi assign exercis five time per week num2 min per session two time per week consid accept retent studi use stationari bicycl cours num month randomli assign use either standard stationari bicycl cybercycl video screen display virtual terrain virtual tour race game virtual competitor secondari analysi particip rct type num dm n num2 compar age-match non-dm exercis n num2 relationship exercis execut function inume. color trial num digit span backward stroop c test examin dm non-dm patient result older adult without diabet abl use cybercycl success complet studi feasibl form exercis popul support howev contrast larger rct small subset not demonstr statist signific differ execut function particip use cybercycl use stationari bike no game virtual content video screen therefor studi combin two group call exercis compar cognit outcom dm versu non-dm patient predict exercis dm exhibit signific gain execut function measur color trail num test control age educ non-dm exercis not significantli gain measur group time interact f num num2 numnum2 p .num3 conclus preliminari result support grow literatur find exercis may improv cognit among older adult dm addit research need clarifi certain aspect execut function might differenti affect current find may encourag physician prescrib exercis diabet manag may help motiv dm patient complianc engag physic activ num4 diabet technolog societi
e8fce890fc91f095a27ffaaa703be583,1056,0,1,object investig long-term effect ad virtual realityabas home exercis vestibular rehabilit peopl unilater vestibular hypofunct design follow-up otoneurolog examin two random group follow previou one-month trial set tertiari rehabilit center subject total num2 patient unilater vestibular hypofunct one group n num2 undergo convent vestibular rehabilit one n num2 implement addit head-mount game home exercis num2 minut per day one month intervent one year complet rehabilit patient underw test static posturographi video head impuls test self-report questionnair perform measur main measur vestibulo-ocular reflex gain posturograph paramet length surfac fast fourier transform power spectra self-report gait perform measur score result vestibulo-ocular reflex gain significantli better respect pretreat group mixed-method group show significantli higher gain score mean standard deviat sd num2 month numnum2 numnum2 versu numnum2 numnum2 vestibular rehabilitationaonli group p numnum3 accordingli classic posturographi score surfac eye open length eye close low-frequ power spectra significantli differ group virtual realiti group show improv p numnum3 self-report measur significantli better group compar pretreat signific improv mixed-method group compar convent rehabilit alon dizzi handicap inventori mean total score num2numnum2 num versu num2numnum2 numnum2 p-valu numnum3 conclus result suggest head-mount game home exercis viabl effect addit measur improv long-term vestibular rehabilit outcom author num4
e8fce890fc91f095a27ffaaa703be583,22920811,1,1,object quasi-experiment exploratori studi investig neuropsycholog effect exercis among older adult diabet mellitu dm compar adult without diabet non-dm examin feasibl use stationari bike exergam form exercis older adult without diabet secondari analysi use small dataset larger random clinic trial rct call cybercycl studi compar cognit physiolog effect tradit stationari cycl versu cybercycl method rct secondari analysi older adult live eight independ live retir facil state new york enrol studi assign exercis five time per week num2 min per session two time per week consid accept retent studi use stationari bicycl cours num month randomli assign use either standard stationari bicycl cybercycl video screen display virtual terrain virtual tour race game virtual competitor secondari analysi particip rct type num dm n num2 compar age-match non-dm exercis n num2 relationship exercis execut function inume. color trial num digit span backward stroop c test examin dm non-dm patient result older adult without diabet abl use cybercycl success complet studi feasibl form exercis popul support howev contrast larger rct small subset not demonstr statist signific differ execut function particip use cybercycl use stationari bike no game virtual content video screen therefor studi combin two group call exercis compar cognit outcom dm versu non-dm patient predict exercis dm exhibit signific gain execut function measur color trail num test control age educ non-dm exercis not significantli gain measur group time interact f num num2 numnum2 p .num3 conclus preliminari result support grow literatur find exercis may improv cognit among older adult dm addit research need clarifi certain aspect execut function might differenti affect current find may encourag physician prescrib exercis diabet manag may help motiv dm patient complianc engag physic activ num4 diabet technolog societi
e8fce890fc91f095a27ffaaa703be583,24589630,0,0,import obes affect health children adolesc televis view establish risk factor obes youth no prospect studi assess whether bedroom televis confer addit risk obes youth object assess prospect associ presenc bedroom televis chang bodi mass index bmi calcul weight kilogram divid height meter squar independ televis view nation repres sampl us children adolesc design set particip conduct random-digit prospect telephon survey captur children adolesc across unit state particip includ num4 boy girl age num2 num2 year baselin survey via telephon media risk factor obesitynumweight regress assess adipos num- num-year follow-up control televis movi view video-gam play parent age sex race ethnic household incom parent educ level exposur report televis bedroom baselin main outcom measur age- sex-adjust bmi base self-report parent report weight height num- num-year follow-up result distribut age sex race ethnic socioeconom statu similar censu estim us popul sampl weight method account higher dropout rate among ethnic minor lower socioeconom statu bedroom televis report num2num particip baselin boy ethnic minor lower socioeconom statu significantli higher rate multivari analys bedroom televis associ excess bmi numnum2 num2 ci numnum2-numnum2 numnum2 numnum2-numnum2 year num num respect bmi gain numnum2 numnum2-numnum2 year num num conclus relev bedroom televis associ weight gain beyond effect televis view time associ could result uncaptur effect televis view disrupt sleep pattern high preval bedroom televis effect attribut risk factor among us children adolesc excess weight num million kg/i
e8fce890fc91f095a27ffaaa703be583,19504088,0,0,exploratori studi undertaken investig mechan contribut improv upper limb function follow novel train program surfac electromyographi emg use examin training-induc chang pattern tricep bicep activ reach task stroke survivor sever paresi chronic stage recoveri emg data obtain context singl blind randomis clinic trial conduct num2 stroke survivor minim upper limb muscl activ num month post-strok num2 particip complet studi num2 receiv train reach use non-robot upper limb train devic smart arm emg trigger function electr stimul emg-stim num2 receiv train reach use smart arm alon num2 receiv no intervent intervent group engag num2 num-h train session num-week period clinic laboratori measur upper limb function administ prior train num week complet num week num month num2 week train primari outcom measur 'upper arm function item num motor assess scale ma laboratori measur consist two multijoint reach task assess 'maximum isometr forc 'maximum distanc reach surfac emg use monitor tricep brachii bicep brachii two reach task provid comparison normal valu seven healthi adult test one reach task accord procedur studi find demonstr statist signific improv upper limb function stroke particip two train group compar receiv no train howev no differ found two train group reach task stroke particip compar normal healthi adult exhibit lower tricep bicep activ lower ratio tricep bicep activ follow train stroke particip demonstr increas tricep activ increas ratio tricep bicep activ task train better perform associ greater tricep activ higher ratio tricep bicep activ find suggest increas activ tricep agonist improv coordin tricep bicep could mediat observ chang arm function chang emg activ small rel chang arm function indic factor contribut muscl reach may also implic
e8fce890fc91f095a27ffaaa703be583,21851587,1,1,background healthi start life requir adequ motor develop physic activ particip current num-num2 children impair motor develop without obviou disord children greater risk obes musculoskelet disord low social confid poor mental health tradit electron game use may impact motor develop physic activ creat viciou cycl howev new virtual realiti vr game interfac may provid motor experi enhanc motor develop lead increas motor coordin better physic activ mental health outcom vr game begin use rehabilit howev no report trial impact game motor coordin children development coordin disord method cross-ov randomis control trial examin whether motor coordin enhanc access activ electron game whether daili activ attitud physic activ mental health also enhanc thirti children age num2-num2 year poor motor coordin inum2inum2inum2 num2th percentil recruit randomis balanc order 'no activ electron game 'activ electron game child particip condit num2 week assess prior particip end condit primari outcom motor coordin assess kinemat kinet motion analysi laboratori measur physic activ sedentari behaviour assess accelerometri coordin daili life parent report questionnair attitud physic activ self-confid anxieti depress mood assess self report questionnair sampl num2 provid power num detect num point differ motor coordin mabc-num ti scale mean num2 sd num discuss first trial examin impact new virtual realiti game motor coordin children development coordin disord find provid critic inform understand whether electron game use posit impact physic mental health children given import adequ motor coordin physic activ mental health childhood project inform intervent could profound impact long term health group children trial registr australia new zealand clinic trial regist anzctr actrnnum5
e8fce890fc91f095a27ffaaa703be583,25141850,0,1,background fall common especi adult age num2 year older within current intern european commiss 's seventh framework program fp7 project 'istoppfal inform commun technolog ict base system develop regularli assess person 's risk fall home deliv individu tailor home-bas exercis educ program fall prevent primari aim istoppfal assess feasibl accept intervent program effect improv balanc muscl strength qualiti life older peopl methods/design intern multicent studi design single-blind two-group random control trial total num3 community-dwel older peopl age num2 year older recruit germani n num2 spain n num2 australia n num2 novemb num4 may num4 particip intervent group conduct num2-week exercis program use istoppfal system televis set home particip encourag exercis total durat num3 minut per week train program consist varieti balanc strength exercis form video game use exergam technolog educ materi healthi lifestyl provid particip final reassess conduct num2 week assess includ physic cognit test well questionnair assess health fear fall qualiti life psychosoci determin fall follow six month monthli fall calendar discuss hypothes regular use newli develop ict-bas system fall prevent home feasibl older peopl use istoppfal sensor-bas exercis program older peopl expect improv balanc strength outcom addit exercis train may posit impact qualiti life reduc risk fall taken togeth expect cognit improv individu approach istoppfal program may provid effect model fall prevent older peopl prefer exercis home trial registr australian new zealand clinic trial registri trial id actrnnum5numintern standard randomis control trial number isrctnnum5
a7b7c493eb90a339c4afd23c0a23fb06,29149855,1,0,background technology-medi neurorehabilit suggest enhanc train intens therefor function gain use novel virtual realiti vr system task-specif upper extrem train stroke system offer interact exercis integr motor prime techniqu embodi visuomotor feedback pilot studi examin rehabilit dose train intens ii function improv iii safeti toler expos intens vr rehabilit method ten outpati stroke survivor chronic 6inum2inum2month upper extrem paresi particip ten-sess vr-base upper limb rehabilit program num sessions/week result particip complet session treatment total receiv median num3inum2inum2min upper limb therapi num3inum2inum2min effect train within time particip perform median num4 goal-direct movement importantli train intens increas progress across session num2num num2num movement per minut clinic measur show despit chronic phase recoveri potenti thought limit particip show median improv rate num motor function fugl-mey assess upper extrem fma-u post intervent compar baselin num2num one-month follow-up three improv clinic signific signific improv shoulder activ rang motion arom also observ follow-up particip report low level pain stress fatigu follow session train indic intens vr intervent well toler no sever advers event report particip express interest continu intervent hospit even home suggest high level adher motiv provid intervent conclus pilot studi show dedic vr system could deliv high rehabilit dose importantli intens train chronic stroke survivor fma-u arom result suggest task-specif vr train may benefici function recoveri chronic stage stroke longitudin studi higher dose sampl size requir confirm therapi effect trial registr trial retrospect regist clinicaltrialsnumgov databas registr number nctnum5 num2 march num4
